sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
101,983456,1283456,0.510986328,-0.237182617,-0.664611816,0.490844727,1.36328125,0.57421875,1.078125,-3.8828125,8.265625,3.6953125,-0.427734375,2.01953125,-2.13085938
102,992519,1292519,0.519470215,-0.225585938,-0.664855957,0.487060547,1.47265625,-0.51171875,0.05078125,-4.375,8.046875,3.6484375,-0.427734375,2.01953125,-2.13085938
103,1003859,1303859,0.528869629,-0.213562012,-0.664611816,0.482666016,1.47265625,-0.51171875,0.05078125,-4.375,8.046875,3.6484375,-0.16796875,2.24609375,-2.23046875
104,1011474,1311474,0.538452148,-0.20098877,-0.664245605,0.477905273,1.31640625,0.6171875,1.43359375,-4.8671875,7.8359375,3.4921875,-0.16796875,2.24609375,-2.23046875
105,1024214,1324214,0.547180176,-0.188293457,-0.6640625,0.473449707,1.31640625,0.6171875,1.43359375,-4.8671875,7.8359375,3.4921875,-0.462890625,2.25195312,-2.3515625
106,1030975,1330975,0.555603027,-0.174621582,-0.663879395,0.469116211,1.640625,1.328125,1.64453125,-5.3828125,7.5859375,3.3203125,-0.462890625,2.25195312,-2.3515625
107,1043995,1343995,0.563964844,-0.160522461,-0.663452148,0.46484375,1.640625,1.328125,1.64453125,-5.3828125,7.5859375,3.3203125,-0.57421875,2.35351562,-2.3671875
108,1053872,1353872,0.572387695,-0.146850586,-0.662475586,0.460327148,1.765625,0.5546875,1.36328125,-5.890625,7.2890625,3.140625,-0.57421875,2.35351562,-2.3671875
109,1064184,1364184,0.581481934,-0.133605957,-0.660888672,0.455200195,1.765625,0.5546875,1.36328125,-5.890625,7.2890625,3.140625,-0.1640625,2.47070312,-2.265625
110,1073227,1373227,0.590637207,-0.121704102,-0.658813477,0.449829102,1.8203125,-0.7578125,-0.37109375,-6.3671875,6.9921875,2.921875,-0.1640625,2.47070312,-2.265625
111,1083977,1383977,0.600830078,-0.109436035,-0.656005859,0.44354248,1.8203125,-0.7578125,-0.37109375,-6.3671875,6.9921875,2.921875,0.169921875,2.609375,-2.2421875
