sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
61,586489,886489,0.632751465,0.562988281,-0.435241699,0.305297852,1.36328125,-1,-3.79296875,-8.7578125,-0.921875,-3.84375,0.03125,1.08007812,-0.302734375
62,593219,893219,0.634155273,0.565307617,-0.432617188,0.301940918,1.453125,-0.90625,-3.65234375,-8.65625,-0.9765625,-4.0625,0.03125,1.08007812,-0.302734375
63,607025,907025,0.635192871,0.567321777,-0.430236816,0.299316406,1.453125,-0.90625,-3.65234375,-8.65625,-0.9765625,-4.0625,-0.09765625,0.734375,-0.201171875
64,614889,914889,0.635803223,0.569152832,-0.428100586,0.297546387,0.9765625,-0.8984375,-2.73046875,-8.5625,-1.0234375,-4.21875,-0.09765625,0.734375,-0.201171875
65,626793,926793,0.636108398,0.570739746,-0.426208496,0.296508789,0.9765625,-0.8984375,-2.73046875,-8.5625,-1.0234375,-4.21875,-0.22265625,0.416015625,-0.140625
66,632741,932741,0.636169434,0.57208252,-0.424804688,0.296020508,0.84375,-0.84375,-3.04296875,-8.5078125,-1.0390625,-4.328125,-0.22265625,0.416015625,-0.140625
67,647124,947124,0.636047363,0.572875977,-0.42388916,0.295959473,0.84375,-0.84375,-3.04296875,-8.5078125,-1.0390625,-4.328125,-0.134765625,0.095703125,-0.04296875
68,652367,952367,0.635864258,0.573120117,-0.42364502,0.296203613,0.9296875,-1.2265625,-3.828125,-8.4765625,-1.0390625,-4.3828125,-0.134765625,0.095703125,-0.04296875
69,666789,966789,0.635681152,0.572692871,-0.424133301,0.296630859,0.9296875,-1.2265625,-3.828125,-8.4765625,-1.0390625,-4.3828125,0.080078125,-0.224609375,0.060546875
70,672740,972740,0.635498047,0.571655273,-0.425354004,0.297363281,0.8515625,-1.3515625,-4.44921875,-8.4765625,-1.03125,-4.375,0.080078125,-0.224609375,0.060546875
71,687094,987094,0.635131836,0.570007324,-0.427246094,0.29864502,0.8515625,-1.3515625,-4.44921875,-8.4765625,-1.03125,-4.375,0.18359375,-0.595703125,0.203125
72,694882,994882,0.63458252,0.567810059,-0.429626465,0.300537109,0.8828125,-1.38671875,-4.3671875,-8.5078125,-1.03125,-4.3046875,0.18359375,-0.595703125,0.203125
73,706784,1006784,0.633789062,0.565063477,-0.432617188,0.303100586,0.8828125,-1.38671875,-4.3671875,-8.5078125,-1.03125,-4.3046875,0.220703125,-0.97265625,0.337890625
74,714374,1014374,0.63293457,0.561706543,-0.436096191,0.306213379,1.0234375,-1.7265625,-4.1484375,-8.5703125,-1,-4.1796875,0.220703125,-0.97265625,0.337890625
75,725987,1025987,0.631896973,0.557739258,-0.440185547,0.309692383,1.0234375,-1.7265625,-4.1484375,-8.5703125,-1,-4.1796875,0.326171875,-1.33203125,0.482421875
76,731952,1031952,0.63079834,0.553283691,-0.444641113,0.313537598,1.23046875,-1.88671875,-4.00390625,-8.6640625,-0.953125,-3.9765625,0.326171875,-1.33203125,0.482421875
77,746578,1046578,0.629516602,0.547790527,-0.449951172,0.31817627,1.23046875,-1.88671875,-4.00390625,-8.6640625,-0.953125,-3.9765625,0.419921875,-1.65625,0.66015625
78,753471,1053471,0.628173828,0.541687012,-0.455566406,0.323181152,1.81640625,-1.7578125,-3.71875,-8.7890625,-0.890625,-3.7265625,0.419921875,-1.65625,0.66015625
79,766899,1066899,0.626647949,0.53503418,-0.461486816,0.328796387,1.81640625,-1.7578125,-3.71875,-8.7890625,-0.890625,-3.7265625,0.451171875,-1.99609375,0.83984375
80,773877,1073877,0.624938965,0.528198242,-0.467407227,0.334655762,2.1015625,-1.66796875,-3.7734375,-8.921875,-0.7890625,-3.40625,0.451171875,-1.99609375,0.83984375
81,786062,1086062,0.622741699,0.520324707,-0.473999023,0.341796875,2.1015625,-1.66796875,-3.7734375,-8.921875,-0.7890625,-3.40625,0.3515625,-2.31445312,0.978515625
82,794639,1094639,0.620300293,0.512512207,-0.48034668,0.349121094,2.3671875,-1.49609375,-3.12890625,-9.0703125,-0.65625,-3.015625,0.3515625,-2.31445312,0.978515625
83,805725,1105725,0.61730957,0.50390625,-0.487060547,0.357421875,2.3671875,-1.49609375,-3.12890625,-9.0703125,-0.65625,-3.015625,0.25390625,-2.59179688,1.09765625
84,812176,1112176,0.614074707,0.495178223,-0.493713379,0.365966797,2.4296875,-1.390625,-2.828125,-9.2109375,-0.4921875,-2.5859375,0.25390625,-2.59179688,1.09765625
85,825689,1125689,0.610229492,0.485473633,-0.500854492,0.375549316,2.4296875,-1.390625,-2.828125,-9.2109375,-0.4921875,-2.5859375,0.185546875,-2.88671875,1.2265625
86,833102,1133102,0.606323242,0.475891113,-0.50769043,0.38494873,2.75390625,-1.171875,-2.5625,-9.34375,-0.2890625,-2.0859375,0.185546875,-2.88671875,1.2265625
87,846996,1146996,0.601745605,0.465148926,-0.515014648,0.395385742,2.75390625,-1.171875,-2.5625,-9.34375,-0.2890625,-2.0859375,0.154296875,-3.12890625,1.34375
