sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
71,676137,976137,0.644042969,0.561401367,-0.44909668,0.261474609,0.1015625,0.76171875,1.20703125,-8.40625,-1.578125,-4.328125,0.037109375,0.818359375,-0.259765625
72,689356,989356,0.645263672,0.563537598,-0.446533203,0.258239746,0.1015625,0.76171875,1.20703125,-8.40625,-1.578125,-4.328125,-0.01953125,0.8828125,-0.296875
73,696482,996482,0.64630127,0.565795898,-0.443969727,0.255126953,0.09375,0.77734375,0.4765625,-8.3203125,-1.6328125,-4.4765625,-0.01953125,0.8828125,-0.296875
74,709173,1009173,0.647155762,0.56817627,-0.44128418,0.252197266,0.09375,0.77734375,0.4765625,-8.3203125,-1.6328125,-4.4765625,-0.111328125,0.875,-0.337890625
75,715526,1015526,0.647949219,0.570556641,-0.438659668,0.249511719,0.03125,0.6328125,0.08203125,-8.21875,-1.6796875,-4.6171875,-0.111328125,0.875,-0.337890625
76,728545,1028545,0.648681641,0.573181152,-0.43572998,0.246643066,0.03125,0.6328125,0.08203125,-8.21875,-1.6796875,-4.6171875,-0.138671875,0.861328125,-0.35546875
77,736519,1036519,0.649353027,0.575561523,-0.433166504,0.243835449,0.05078125,0.05859375,-0.95703125,-8.125,-1.71875,-4.765625,-0.138671875,0.861328125,-0.35546875
78,750168,1050168,0.649963379,0.577697754,-0.430969238,0.241027832,0.05078125,0.05859375,-0.95703125,-8.125,-1.71875,-4.765625,-0.01953125,0.767578125,-0.341796875
79,756136,1056136,0.650512695,0.579528809,-0.429077148,0.23828125,0.265625,-0.125,-1.28515625,-8.03125,-1.765625,-4.8984375,-0.01953125,0.767578125,-0.341796875
80,770181,1070181,0.651123047,0.581237793,-0.427429199,0.235656738,0.265625,-0.125,-1.28515625,-8.03125,-1.765625,-4.8984375,0.0625,0.583984375,-0.271484375
81,776486,1076486,0.651611328,0.582458496,-0.426269531,0.233215332,0.4921875,-0.8046875,-2.37109375,-7.953125,-1.8125,-5,0.0625,0.583984375,-0.271484375
82,789383,1089383,0.652038574,0.583374023,-0.425598145,0.231079102,0.4921875,-0.8046875,-2.37109375,-7.953125,-1.8125,-5,0.169921875,0.3671875,-0.19921875
83,795752,1095752,0.65234375,0.58392334,-0.425292969,0.229309082,0.5078125,-1.140625,-2.875,-7.890625,-1.859375,-5.0703125,0.169921875,0.3671875,-0.19921875
84,810141,1110141,0.652587891,0.58416748,-0.425354004,0.227966309,0.5078125,-1.140625,-2.875,-7.890625,-1.859375,-5.0703125,0.171875,0.1015625,-0.091796875
85,816492,1116492,0.652648926,0.583984375,-0.42590332,0.227172852,0.71484375,-1.40234375,-3.02734375,-7.8671875,-1.90625,-5.109375,0.171875,0.1015625,-0.091796875
86,829395,1129395,0.652587891,0.583312988,-0.426940918,0.226989746,0.71484375,-1.40234375,-3.02734375,-7.8671875,-1.90625,-5.109375,0.21484375,-0.234375,0.04296875
87,835761,1135761,0.652404785,0.582275391,-0.428527832,0.227294922,0.8984375,-1.578125,-3.84765625,-7.859375,-1.921875,-5.09375,0.21484375,-0.234375,0.04296875
